id,comp,left,Reused_id,1_ratings,2_ratings,3_ratings,4_ratings,total_num_ratings,lastrating,Delta_days,Supported,Opposed,1_reviews_supported,1_reviews_opposed,2_reviews_supported,2_reviews_opposed,3_reviews_supported,3_reviews_opposed,4_reviews_supported,4_reviews_opposed,total_opp,total_supp,Reliability,NonReliability,Reliability_factor
1085,0.0,0,0.0,0.0,0.0,0.08620689655172414,0.9137931034482759,58.0,4,2,53.0,3.0,0.3333333333333333,0.0,0.1111111111111111,0.5,0.3333333333333333,0.5,0.2222222222222222,0.0,2.0,9.0,8,0,1.0
1087,0.0,0,0.0,0.1724137931034483,0.6206896551724138,0.20689655172413793,0.0,29.0,3,63,41.0,2.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,7.0,55,0,1.0
1088,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,2,510,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,1.0
1089,0.0,0,0.0,0.075,0.25,0.375,0.3,40.0,3,61,47.0,7.0,0.4,0.0,0.0,1.0,0.4,0.0,0.2,0.0,1.0,10.0,22,3,0.88
1090,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,4,510,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5
1091,0.0,0,0.0,0.0,0.0,0.125,0.875,8.0,4,317,0.0,1.0,0.0,0.875,0.0,0.125,0.125,0.0,0.875,0.0,0.0,0.0,2,2,0.5
1092,0.0,0,0.0,0.0,0.2,0.6,0.2,10.0,3,91,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,9,0,1.0
1093,0.0,0,0.0,0.0,0.0,0.8,0.2,5.0,3,357,0.0,0.0,0.0,0.2,0.0,0.8,0.8,0.0,0.2,0.0,0.0,0.0,3,0,1.0
1096,0.0,0,0.0,0.0,0.25,0.75,0.0,8.0,3,30,5.0,0.0,0.0,0.0,0.25,0.75,0.75,0.25,0.0,0.0,0.0,0.0,5,1,0.8333333333333334
1097,0.1,1,0.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,14.0,2,642,8.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,3,0,1.0
1098,0.1,1,0.0,0.0,0.4117647058823529,0.5294117647058824,0.058823529411764705,17.0,2,667,4.0,0.0,0.0,0.058823529411764705,0.4117647058823529,0.5294117647058824,0.5294117647058824,0.4117647058823529,0.058823529411764705,0.0,0.0,0.0,4,0,1.0
1100,0.1,0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,11.0,3,0,17.0,1.0,0.0,0.45454545454545453,0.0,0.5454545454545454,0.5454545454545454,0.0,0.45454545454545453,0.0,0.0,0.0,3,1,0.75
1101,0.1,0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,3,688,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,0.5
1103,0.1,0,0.0,0.0,0.0,0.5,0.5,4.0,4,275,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0,0,0.5
1105,0.1,0,0.0,0.8,0.2,0.0,0.0,5.0,1,580,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0,0,0.5
1106,0.1,0,0.0,0.0,0.0,1.0,0.0,1.0,3,933,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
1109,0.1,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,3.0,3,874,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,1.0
1110,0.1,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,9.0,2,397,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,2,0,1.0
1112,0.1,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,3.0,2,583,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.5
1115,0.1,0,0.0,0.0,0.0,1.0,0.0,1.0,3,933,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
1116,0.1,0,0.0,0.03636363636363636,0.0,0.5454545454545454,0.41818181818181815,55.0,1,230,4.0,1.0,0.03636363636363636,0.41818181818181815,0.0,0.5454545454545454,0.5454545454545454,0.0,0.41818181818181815,0.03636363636363636,0.0,0.0,7,0,1.0
1117,0.1,0,0.0,0.2692307692307692,0.07692307692307693,0.23076923076923078,0.4230769230769231,26.0,3,305,0.0,0.0,0.2692307692307692,0.4230769230769231,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.4230769230769231,0.2692307692307692,0.0,0.0,15,4,0.7894736842105263
1118,0.1,0,0.0,0.07692307692307693,0.46153846153846156,0.38461538461538464,0.07692307692307693,13.0,2,274,8.0,1.0,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.0,0.0,3,0,1.0
1119,0.1,0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,7.0,3,392,1.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,4,1,0.8
1120,0.1,0,0.0,0.06382978723404255,0.0851063829787234,0.40425531914893614,0.44680851063829785,47.0,3,92,7.0,0.0,0.06382978723404255,0.44680851063829785,0.0851063829787234,0.40425531914893614,0.40425531914893614,0.0851063829787234,0.44680851063829785,0.06382978723404255,0.0,0.0,3,1,0.75
1122,0.1,0,0.0,0.21153846153846154,0.15384615384615385,0.4807692307692308,0.15384615384615385,52.0,2,270,19.0,5.0,0.21153846153846154,0.15384615384615385,0.15384615384615385,0.4807692307692308,0.4807692307692308,0.15384615384615385,0.15384615384615385,0.21153846153846154,0.0,0.0,19,2,0.9047619047619048
1123,0.1,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,1,348,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0,0,0.5
1124,0.1,0,0.0,0.2,0.2,0.4,0.2,5.0,3,331,0.0,0.0,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.0,0,0,0.5
1125,0.1,0,0.0,0.0,0.25,0.125,0.625,8.0,3,361,5.0,0.0,0.0,0.625,0.25,0.125,0.125,0.25,0.625,0.0,0.0,0.0,3,3,0.5
1126,0.027777777777777776,0,0.0,0.14285714285714285,0.32142857142857145,0.4642857142857143,0.07142857142857142,56.0,3,61,349.0,31.0,0.23076923076923078,0.2,0.25274725274725274,0.2,0.32967032967032966,0.4,0.18681318681318682,0.2,10.0,91.0,256,25,0.9110320284697508
1127,0.027777777777777776,1,0.0,0.018867924528301886,0.0,0.018867924528301886,0.9622641509433962,53.0,4,1,191.0,65.0,0.09302325581395349,0.46153846153846156,0.16279069767441862,0.3076923076923077,0.4186046511627907,0.15384615384615385,0.32558139534883723,0.07692307692307693,13.0,43.0,11,10,0.5238095238095238
1128,0.027777777777777776,0,0.0,0.05454545454545454,0.03636363636363636,0.01818181818181818,0.8909090909090909,55.0,4,1,228.0,37.0,0.05714285714285714,0.3,0.15714285714285714,0.3,0.45714285714285713,0.4,0.32857142857142857,0.0,10.0,70.0,111,9,0.925
1132,0.027777777777777776,0,0.0,0.0,0.0,1.0,0.0,1.0,3,311,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
1134,0.027777777777777776,0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,9.0,2,62,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.5
1135,0.027777777777777776,0,0.0,0.0,0.4,0.6,0.0,5.0,3,282,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3,0,1.0
1136,0.027777777777777776,0,0.0,0.0625,0.125,0.0625,0.75,16.0,4,1,13.0,2.0,0.75,1.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,4.0,35,20,0.6363636363636364
1137,0.027777777777777776,0,0.0,0.0,0.0,0.6,0.4,5.0,3,348,0.0,4.0,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0,0,0.5
1138,0.027777777777777776,0,0.0,0.05263157894736842,0.12280701754385964,0.7368421052631579,0.08771929824561403,57.0,3,1,46.0,3.0,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.46153846153846156,0.0,13.0,54,11,0.8307692307692308
1139,0.027777777777777776,0,0.0,0.9767441860465116,0.023255813953488372,0.0,0.0,43.0,1,1,80.0,7.0,0.7272727272727273,0.0,0.045454545454545456,0.0,0.09090909090909091,1.0,0.13636363636363635,0.0,1.0,22.0,87,5,0.9456521739130435
1140,0.027777777777777776,0,0.0,0.0,0.0,1.0,0.0,1.0,3,276,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
1142,0.027777777777777776,0,0.0,0.0,0.75,0.25,0.0,4.0,2,1,3.0,0.0,0.0,0.0,0.75,0.25,0.25,0.75,0.0,0.0,0.0,0.0,3,0,1.0
1143,0.027777777777777776,0,0.0,0.5,0.4523809523809524,0.023809523809523808,0.023809523809523808,42.0,1,0,31.0,5.0,0.6363636363636364,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,1.0,1.0,11.0,42,2,0.9545454545454546
1144,0.027777777777777776,0,0.0,0.4,0.24444444444444444,0.3333333333333333,0.022222222222222223,45.0,2,61,7.0,3.0,0.4,0.0,0.24444444444444444,0.0,0.3333333333333333,1.0,0.022222222222222223,0.0,1.0,0.0,28,3,0.9032258064516129
1147,0.027777777777777776,0,0.0,0.9859154929577465,0.014084507042253521,0.0,0.0,71.0,1,0,67.0,40.0,0.782608695652174,0.14285714285714285,0.043478260869565216,0.42857142857142855,0.17391304347826086,0.0,0.0,0.42857142857142855,7.0,23.0,104,15,0.8739495798319328
1148,0.027777777777777776,0,0.0,0.25,0.25,0.5,0.0,8.0,2,283,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11,2,0.8461538461538461
1149,0.027777777777777776,0,0.0,0.7468354430379747,0.22784810126582278,0.02531645569620253,0.0,79.0,1,0,60.0,21.0,0.8636363636363636,0.3333333333333333,0.045454545454545456,0.0,0.09090909090909091,0.3333333333333333,0.0,0.3333333333333333,3.0,22.0,43,5,0.8958333333333334
1150,0.027777777777777776,0,0.0,0.8813559322033898,0.1016949152542373,0.01694915254237288,0.0,59.0,1,1,108.0,12.0,0.6578947368421053,0.02631578947368421,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.02631578947368421,0.6578947368421053,0.0,38.0,30,1,0.967741935483871
1151,0.027777777777777776,0,0.0,0.043478260869565216,0.717391304347826,0.21739130434782608,0.021739130434782608,46.0,3,1,9.0,1.0,0.25,1.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,4.0,62,8,0.8857142857142857
1152,0.027777777777777776,0,0.0,0.14285714285714285,0.21428571428571427,0.3392857142857143,0.30357142857142855,56.0,1,0,48.0,13.0,0.2222222222222222,0.0,0.5555555555555556,0.0,0.2222222222222222,1.0,0.0,0.0,1.0,9.0,104,26,0.8
1154,0.027777777777777776,0,0.0,0.975609756097561,0.024390243902439025,0.0,0.0,82.0,1,0,37.0,12.0,0.6923076923076923,0.0,0.23076923076923078,0.0,0.07692307692307693,1.0,0.0,0.0,1.0,13.0,59,4,0.9365079365079365
1155,0.027777777777777776,0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,14.0,3,317,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0,0,0.5
1156,0.027777777777777776,0,0.0,0.0,0.0,0.0,1.0,1.0,4,368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0,1.0
1157,0.027777777777777776,0,0.0,0.0,0.0,0.0,1.0,2.0,4,184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5
1158,0.027777777777777776,0,0.0,0.0,0.0,0.0,1.0,13.0,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,1,0.9230769230769231
1159,0.027777777777777776,0,0.0,0.0,0.5,0.0,0.5,2.0,4,355,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,4,2,0.6666666666666666
1160,0.027777777777777776,0,0.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5,14.0,4,62,0.0,0.0,0.07142857142857142,0.5,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.5,0.07142857142857142,0.0,0.0,1,0,1.0
1161,0.027777777777777776,0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,6.0,3,346,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,7,0,1.0
1162,0.027777777777777776,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,3.0,3,352,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,1.0
1163,0.027777777777777776,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3.0,2,367,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0,0,0.5
1164,0.027777777777777776,0,0.0,0.0,0.0,1.0,0.0,1.0,3,690,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
1165,0.027777777777777776,0,0.0,0.0,0.0,0.75,0.25,4.0,3,355,0.0,0.0,0.0,0.25,0.0,0.75,0.75,0.0,0.25,0.0,0.0,0.0,1,1,0.5
1166,0.027777777777777776,0,0.0,0.15384615384615385,0.11538461538461539,0.2692307692307692,0.46153846153846156,26.0,4,215,4.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,2.0,7,0,1.0
1167,0.027777777777777776,0,0.0,0.0,0.0,1.0,0.0,1.0,3,368,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,1.0
1169,0.027777777777777776,0,0.0,0.0,0.4166666666666667,0.5,0.08333333333333333,12.0,3,92,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.5,0.5,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,0,0,0.5
1171,0.027777777777777776,0,0.0,0.30158730158730157,0.3492063492063492,0.3333333333333333,0.015873015873015872,63.0,1,1,45.0,7.0,0.6,0.5,0.2,0.0,0.1,0.0,0.1,0.5,2.0,10.0,33,6,0.8461538461538461
1173,0.027777777777777776,0,0.0,1.0,0.0,0.0,0.0,64.0,1,1,131.0,8.0,0.65625,0.0,0.15625,0.0,0.1875,0.0,0.0,1.0,1.0,32.0,68,11,0.8607594936708861
1175,0.027777777777777776,1,0.0,0.0,1.0,0.0,0.0,1.0,2,352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5
1176,0.027777777777777776,0,0.0,0.9814814814814815,0.018518518518518517,0.0,0.0,54.0,1,1,70.0,5.0,0.6363636363636364,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,1.0,1.0,22.0,53,10,0.8412698412698413
1177,0.027777777777777776,0,0.0,0.125,0.25,0.375,0.25,8.0,3,183,9.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,3.0,16,2,0.8888888888888888
1178,0.027777777777777776,0,0.0,0.0,0.03636363636363636,0.07272727272727272,0.8909090909090909,55.0,4,0,31.0,33.0,0.0,0.7142857142857143,0.16666666666666666,0.0,0.0,0.2857142857142857,0.8333333333333334,0.0,7.0,6.0,123,32,0.7935483870967742
1179,0.027777777777777776,0,0.0,0.775,0.15,0.075,0.0,40.0,2,62,101.0,8.0,0.6086956521739131,0.0,0.13043478260869565,0.0,0.21739130434782608,0.0,0.043478260869565216,1.0,1.0,23.0,102,29,0.7786259541984732
1180,0.027777777777777776,0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,7.0,3,345,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0,0,0.5
1181,0.027777777777777776,0,0.0,0.6875,0.3125,0.0,0.0,48.0,1,1,25.0,3.0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,1.0,2.0,7.0,0,0,0.5
1182,0.027777777777777776,0,0.0,0.0,0.0,0.8,0.2,5.0,3,320,1.0,0.0,0.0,0.2,0.0,0.8,0.8,0.0,0.2,0.0,0.0,0.0,0,0,0.5
1183,0.027777777777777776,0,0.0,0.0,0.03773584905660377,0.09433962264150944,0.8679245283018868,53.0,4,1,39.0,4.0,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,0.0,9.0,31,0,1.0
1184,0.027777777777777776,0,0.0,0.09433962264150944,0.7924528301886793,0.11320754716981132,0.0,53.0,2,0,37.0,5.0,0.38461538461538464,0.25,0.38461538461538464,0.0,0.23076923076923078,0.0,0.0,0.75,4.0,13.0,2,7,0.2222222222222222
1185,0.027777777777777776,0,0.0,0.0,0.0,0.2,0.8,5.0,4,367,1.0,0.0,0.0,0.8,0.0,0.2,0.2,0.0,0.8,0.0,0.0,0.0,0,0,0.5
1186,0.027777777777777776,0,0.0,0.0,0.0,0.140625,0.859375,64.0,4,0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,12,1,0.9230769230769231
1187,0.027777777777777776,0,0.0,0.13333333333333333,0.26666666666666666,0.4666666666666667,0.13333333333333333,15.0,4,123,17.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,7.0,3,0,1.0
1190,0.027777777777777776,0,0.0,0.0,0.05,0.15,0.8,20.0,4,122,17.0,13.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,3.0,3.0,42,3,0.9333333333333333
1191,0.027777777777777776,0,0.0,0.0,0.0,0.07692307692307693,0.9230769230769231,13.0,4,346,1.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.9230769230769231,1.0,1.0,0.0,3,0,1.0
1192,0.027777777777777776,0,0.0,0.14492753623188406,0.34782608695652173,0.4782608695652174,0.028985507246376812,69.0,2,0,183.0,3.0,0.2833333333333333,0.21666666666666667,0.25,0.25,0.25,0.25,0.21666666666666667,0.2833333333333333,0.0,60.0,146,7,0.954248366013072
1193,0.027777777777777776,0,0.0,0.0,0.0,1.0,0.0,1.0,3,369,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
1194,0.027777777777777776,0,0.0,0.0,0.022222222222222223,0.13333333333333333,0.8444444444444444,45.0,4,31,29.0,16.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,4.0,7.0,96,14,0.8727272727272727
1196,0.027777777777777776,0,0.0,0.06153846153846154,0.2,0.7230769230769231,0.015384615384615385,65.0,3,0,62.0,6.0,0.0,0.5,0.18181818181818182,0.5,0.5454545454545454,0.0,0.2727272727272727,0.0,2.0,11.0,21,2,0.9130434782608695
1197,0.027777777777777776,0,0.0,0.03278688524590164,0.11475409836065574,0.819672131147541,0.03278688524590164,61.0,3,1,94.0,9.0,0.15,1.0,0.2,0.0,0.4,0.0,0.25,0.0,1.0,20.0,77,11,0.875
1198,0.027777777777777776,0,0.0,0.0,0.0,0.0,1.0,25.0,4,1,7.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,3.0,4,0,1.0
1199,0.027777777777777776,0,0.0,0.0,0.2,0.6,0.2,5.0,3,31,2.0,0.0,0.0,0.2,0.2,0.6,0.6,0.2,0.2,0.0,0.0,0.0,10,0,1.0
1200,0.027777777777777776,0,0.0,0.0,0.0,0.0,1.0,3.0,4,351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.5
1202,0.027777777777777776,0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,3.0,3,153,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,6,0,1.0
1204,0.027777777777777776,0,0.0,0.0,0.0,0.6825396825396826,0.31746031746031744,63.0,4,1,2.0,1.0,0.0,0.31746031746031744,0.0,0.6825396825396826,0.6825396825396826,0.0,0.31746031746031744,0.0,0.0,0.0,29,4,0.8787878787878788
1205,0.027777777777777776,0,0.0,0.0,0.0,0.76,0.24,25.0,4,1,2.0,2.0,0.0,0.0,0.0,0.0,0.76,1.0,0.24,0.0,1.0,0.0,36,1,0.972972972972973
1207,0.027777777777777776,0,0.0,0.0,0.10526315789473684,0.7894736842105263,0.10526315789473684,19.0,3,61,49.0,2.0,0.5,0.25,0.125,0.125,0.125,0.125,0.25,0.5,0.0,8.0,39,3,0.9285714285714286
1209,0.027777777777777776,0,0.0,0.5892857142857143,0.14285714285714285,0.19642857142857142,0.07142857142857142,56.0,1,1,131.0,30.0,0.2647058823529412,0.2222222222222222,0.23529411764705882,0.2222222222222222,0.4117647058823529,0.4444444444444444,0.08823529411764706,0.1111111111111111,9.0,34.0,134,30,0.8170731707317073
1210,0.027777777777777776,0,0.0,0.0,0.0,0.5185185185185185,0.48148148148148145,27.0,4,61,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13,2,0.8666666666666667
1212,0.027777777777777776,0,0.0,0.06896551724137931,0.2413793103448276,0.6896551724137931,0.0,29.0,3,61,15.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,42,6,0.875
1213,0.027777777777777776,0,0.0,0.028985507246376812,0.37681159420289856,0.36231884057971014,0.2318840579710145,69.0,3,0,86.0,5.0,0.3333333333333333,0.08333333333333333,0.041666666666666664,0.5416666666666666,0.5416666666666666,0.041666666666666664,0.08333333333333333,0.3333333333333333,0.0,24.0,23,2,0.92
1214,0.027777777777777776,0,0.0,0.0,0.32,0.64,0.04,25.0,2,0,0.0,0.0,0.0,0.04,0.32,0.64,0.64,0.32,0.04,0.0,0.0,0.0,2,0,1.0
1215,0.027777777777777776,0,0.0,0.045454545454545456,0.1590909090909091,0.29545454545454547,0.5,44.0,1,1,51.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,127,53,0.7055555555555556
1216,0.027777777777777776,0,0.0,0.03571428571428571,0.39285714285714285,0.5714285714285714,0.0,56.0,3,1,17.0,8.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.3333333333333333,0.5,0.0,3.0,4.0,34,1,0.9714285714285714
1217,0.027777777777777776,0,0.0,0.0,0.10344827586206896,0.034482758620689655,0.8620689655172413,29.0,4,0,41.0,9.0,0.375,0.0,0.125,0.0,0.0,1.0,0.5,0.0,1.0,8.0,14,13,0.5185185185185185
1218,0.027777777777777776,0,0.0,0.0,0.23076923076923078,0.7692307692307693,0.0,13.0,3,91,22.0,3.0,0.4,0.0,0.0,0.0,0.6,1.0,0.0,0.0,1.0,5.0,47,1,0.9791666666666666
1219,0.027777777777777776,0,0.0,0.024390243902439025,0.14634146341463414,0.6097560975609756,0.21951219512195122,41.0,2,61,70.0,8.0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.2727272727272727,1.0,2.0,22.0,30,9,0.7692307692307693
1220,0.027777777777777776,0,0.0,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.0,15.0,3,122,0.0,0.0,0.13333333333333333,0.0,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0,5,0,1.0
1221,0.027777777777777776,0,0.0,0.1282051282051282,0.48717948717948717,0.358974358974359,0.02564102564102564,39.0,3,30,49.0,2.0,0.3125,0.125,0.125,0.4375,0.4375,0.125,0.125,0.3125,0.0,16.0,43,7,0.86
1222,0.027777777777777776,0,0.0,0.5652173913043478,0.43478260869565216,0.0,0.0,23.0,1,61,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.5
1223,0.027777777777777776,0,0.0,0.0,0.0,1.0,0.0,1.0,3,368,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0
1224,0.027777777777777776,0,0.0,0.045454545454545456,0.09090909090909091,0.19696969696969696,0.6666666666666666,66.0,4,1,205.0,40.0,0.06382978723404255,0.3076923076923077,0.23404255319148937,0.23076923076923078,0.3829787234042553,0.38461538461538464,0.3191489361702128,0.07692307692307693,13.0,47.0,130,16,0.8904109589041096
1226,0.027777777777777776,0,0.0,0.027777777777777776,0.0,0.0,0.9722222222222222,36.0,4,1,52.0,16.0,0.4,0.4,0.0,0.2,0.4,0.2,0.2,0.2,5.0,5.0,145,36,0.8011049723756906
1227,0.027777777777777776,0,0.0,0.02631578947368421,0.47368421052631576,0.0,0.5,38.0,2,31,31.0,5.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.2222222222222222,1.0,0.0,0.0,1.0,9.0,0,0,0.5
1228,0.027777777777777776,0,0.0,0.0,0.0,1.0,0.0,1.0,3,446,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
1229,0.027777777777777776,0,0.0,0.1,0.1,0.7,0.1,10.0,3,92,29.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,9.0,48,6,0.8888888888888888
1230,0.027777777777777776,0,0.0,0.0,0.0,1.0,0.0,2.0,3,309,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
1232,0.027777777777777776,0,0.0,0.0625,0.2,0.3375,0.4,80.0,3,0,175.0,25.0,0.11627906976744186,0.4,0.27906976744186046,0.0,0.3023255813953488,0.4,0.3023255813953488,0.2,5.0,43.0,54,9,0.8571428571428571
1233,0.027777777777777776,0,0.0,0.0,0.0,1.0,0.0,5.0,3,153,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
