# x_1,x_2,Class_label
-3.82764305e+01,1.64183791e+02,1
-1.23962212e+02,1.70253877e+02,1
1.78153772e+02,7.18565346e+01,1
-1.28511024e+02,2.54629418e+02,1
5.57838296e+02,2.26480870e+02,0
4.78723637e+02,1.52128634e+02,0
4.13886866e+02,2.10152903e+02,0
4.05653773e+02,2.02236297e+02,0
4.81855488e+02,1.83566067e+02,0
5.96916598e+00,1.18609088e+02,1
-2.17560756e+02,2.74150777e+02,1
5.40060009e+02,2.01310112e+02,0
-6.90292545e+01,2.26052759e+02,1
3.92427632e+02,2.02760970e+02,0
-1.20495859e+02,2.36355592e+02,1
-6.44249407e+01,1.03910198e+02,1
-4.30885630e+01,1.34956925e+02,1
4.27551385e+02,1.92371987e+02,0
1.79759677e+01,1.31101802e+02,1
4.88148394e+02,2.11819140e+02,0
-1.28143968e+01,1.71942568e+02,1
4.97380869e+02,2.77112056e+02,0
4.54174993e+02,1.91515608e+02,0
6.59556122e+01,1.49061558e+02,1
3.52146651e+01,1.45707758e+02,1
6.35337893e+00,1.75650072e+02,1
3.63117473e+02,2.12265906e+02,0
2.59569869e+00,7.00867332e+01,1
4.62806218e+02,1.93155357e+02,0
5.58908142e+02,2.02806249e+02,0
-1.46319155e+02,2.51421685e+02,1
4.60955232e+02,1.46921038e+02,0
4.70053814e+02,1.96556436e+02,0
4.44147908e+02,2.51021918e+02,0
-7.94195919e+01,1.46156942e+02,1
-1.67048844e+02,2.25123722e+02,1
4.69481632e+02,1.59302011e+02,0
2.13467612e+01,1.62940674e+02,1
-8.43727913e+01,1.19704230e+02,1
-5.63027832e+01,1.39865011e+02,1
2.94520231e+02,1.26562665e+02,0
4.69069931e+02,1.56552005e+02,0
4.67111811e+02,2.66810737e+02,0
4.07957039e+02,1.91045276e+02,0
-1.27293991e+02,1.34536091e+02,1
-1.45574821e+02,2.57520119e+02,1
5.83812294e+02,1.74560915e+02,0
5.33648587e+02,2.67860294e+02,0
-1.06855144e+02,1.52236275e+02,1
4.06066841e+02,1.61236729e+02,0
-1.16688928e+02,2.48777780e+02,1
-1.14339568e+02,1.49502518e+02,1
-1.78755951e+01,1.19022247e+02,1
-4.77810910e+01,2.28520607e+02,1
-7.39272089e+01,1.69018540e+02,1
4.24235718e+02,2.20813832e+02,0
4.32578691e+02,1.21784823e+02,0
-4.12913363e+01,1.55836419e+02,1
4.55394070e+02,1.71313014e+02,0
4.33047193e+02,2.15671071e+02,0
-1.01149326e+02,2.37486291e+02,1
9.65553977e+01,8.43202330e+01,1
-1.98303585e+02,2.16261722e+02,1
4.59175350e+02,2.52557799e+02,0
4.17786409e+02,2.33754330e+02,0
-2.55630775e+02,2.59928375e+02,1
-1.05040441e+02,1.58925202e+02,1
-1.06478400e+02,2.32324457e+02,1
3.89763360e+02,1.82074202e+02,0
3.15349282e+00,1.91109778e+02,1
4.77872331e+02,1.91691098e+02,0
4.18893133e+02,2.30992501e+02,0
3.82470440e+02,2.16722548e+02,0
-1.21277621e+02,2.03304138e+02,1
4.20885832e+02,2.24900022e+02,0
3.33327969e+02,2.42573182e+02,0
5.40827012e+01,2.52243423e+02,1
-7.06774300e+01,2.14137789e+02,1
3.20750444e+02,1.79217614e+02,0
4.64085310e+02,2.23062907e+02,0
4.69518208e+02,1.92540017e+02,0
3.38181162e+02,1.97230043e+02,0
-9.39062867e+01,2.21567375e+02,1
-5.39894664e+00,1.50194763e+02,1
4.76422847e+02,2.14254959e+02,0
3.73050145e+02,1.37855821e+02,0
-1.32768096e+02,1.90372437e+02,1
-1.39019077e+02,2.06413024e+02,1
5.70882600e+02,2.57795008e+02,0
3.39681310e+02,2.14806051e+02,0
-1.56247515e+02,2.13306371e+02,1
1.03015674e+02,6.16493362e+01,1
3.73265142e+02,1.67846785e+02,0
-5.02822805e+01,1.28781355e+02,1
4.85462581e+02,2.27052567e+02,0
5.35854310e+02,1.89066811e+02,0
4.46614127e+02,1.73813804e+02,0
2.28172043e+01,1.82921837e+02,1
-5.58167992e+01,2.62440202e+02,1
-5.71964616e+01,2.00081236e+02,1
7.00862667e+01,1.88095509e+02,1
4.92986630e+02,1.80501454e+02,0
-1.19396383e+02,2.12105884e+02,1
-1.43697073e+02,1.81629144e+02,1
8.12982790e+01,9.67452705e+01,1
4.61821609e+02,2.26868029e+02,0
5.14140171e+02,2.30455315e+02,0
4.39926652e+02,1.53248496e+02,0
3.36969310e+02,1.00842190e+02,0
4.30371251e+02,1.46395823e+02,0
-1.25496527e+02,2.80689367e+02,1
-1.09455157e+02,2.20679925e+02,1
4.91681173e+02,2.17701773e+02,0
3.59887484e+02,2.04912637e+02,0
4.56994724e+02,1.51468902e+02,0
4.68944820e+02,2.09952062e+02,0
-5.85853528e+01,2.46652007e+02,1
2.32049843e+00,8.94728041e+01,1
3.05690023e+01,1.77226530e+02,1
3.95783773e+02,1.93676416e+02,0
5.39218203e+02,2.44064386e+02,0
-1.60759954e+02,2.93965872e+02,1
-4.30443827e+01,1.89507206e+02,1
3.79232735e+02,1.82994512e+02,0
4.09956689e+02,1.70918264e+02,0
3.41577352e+02,1.10926220e+02,0
3.69934718e+02,2.34792615e+02,0
-1.05019509e+02,1.47573158e+02,1
4.73211162e+02,2.21823743e+02,0
1.11812608e+00,9.56597269e+01,1
4.11386760e+02,1.23659191e+02,0
3.94522377e+02,1.76943909e+02,0
-1.23774147e+02,2.25716977e+02,1
-7.96113551e+01,1.55149715e+02,1
-4.81543874e+01,1.38164169e+02,1
1.77990388e+01,1.22904735e+02,1
-2.11219009e+02,1.34387236e+02,1
-8.17008870e+01,2.93459611e+02,1
5.11797811e+02,1.66208088e+02,0
-8.50298821e+01,1.58136941e+02,1
3.71039036e+02,1.11231994e+02,0
-6.82381131e+01,2.53235774e+02,1
-1.48139337e+02,1.83271507e+02,1
4.49571948e+02,1.88734636e+02,0
1.41743261e+01,1.05172464e+02,1
5.21684360e+02,2.17328198e+02,0
3.36396332e+02,1.65462124e+02,0
-3.37812769e+01,1.66721081e+02,1
3.98921677e+02,1.38177662e+02,0
-1.58498303e+02,2.54964727e+02,1
4.69432669e+02,2.01638739e+02,0
-1.35665618e+02,2.40364798e+02,1
4.95365570e+02,2.67624598e+02,0
5.05705876e+02,1.98739164e+02,0
3.44796345e+02,1.49462178e+02,0
-1.15767350e+02,2.38992000e+02,1
3.59100719e+02,1.22943517e+02,0
-5.72392969e+01,1.98517273e+02,1
2.78066152e+02,1.27457245e+02,0
4.45341034e+02,1.32535923e+02,0
-5.62960811e+00,7.10477029e+01,1
-2.55956902e+01,6.90872279e+01,1
-1.16622632e+02,1.76657570e+02,1
4.04719852e+02,1.53927795e+02,0
4.73616094e+02,2.18836020e+02,0
-8.49328161e+01,2.00498592e+02,1
-9.55694537e+01,2.21497051e+02,1
-1.02425723e+02,2.54570906e+02,1
4.81988955e+02,2.03687471e+02,0
-2.12563518e+01,2.12369697e+02,1
3.70999029e+02,2.16975225e+02,0
4.43437108e+02,1.84798029e+02,0
-8.28706640e+01,3.21688533e+02,1
4.47108343e+02,1.67859627e+02,0
4.03154633e+02,1.10313552e+02,0
-1.87112610e+02,1.66988554e+02,1
3.41409727e+00,1.23518864e+02,1
-2.25174113e+02,1.96107790e+02,1
-1.08796415e+02,2.56495421e+02,1
8.66387797e+00,2.09849053e+02,1
-1.01386006e+02,2.33976841e+02,1
4.77188665e+02,2.55208203e+02,0
3.68915165e+02,2.16439302e+02,0
5.42592538e+02,2.25067602e+02,0
3.67674523e+02,1.34552404e+02,0
3.71350957e+02,1.89871029e+02,0
4.56179917e+02,2.56314236e+02,0
4.49512304e+02,2.08321614e+02,0
-9.36282836e+01,3.28226977e+02,1
3.56479596e+02,1.49073783e+02,0
3.60812811e+00,9.19300273e+01,1
-2.05434679e+02,2.40683965e+02,1
4.64608520e+02,2.06256291e+02,0
-8.73438012e+01,9.24104199e+01,1
4.61817800e+02,1.83390534e+02,0
4.76462908e+02,1.47466385e+02,0
5.43604292e+02,1.96650752e+02,0
-8.96019431e+01,2.38017941e+02,1
-1.81643310e+02,1.82455047e+02,1
-1.92153818e+02,2.95320622e+02,1
-1.46160015e+02,1.69245722e+02,1
-3.82689563e+01,1.08703241e+02,1
-6.83100489e+01,1.81153984e+02,1
-7.08991665e+01,1.85260817e+02,1
-1.16000203e+02,9.12950746e+01,1
3.37812222e+02,1.64303196e+02,0
4.77014931e+02,2.06348609e+02,0
-1.27669054e+02,2.42294050e+02,1
-9.32711493e+01,1.11787205e+02,1
4.20659115e+02,1.63501599e+02,0
4.12818853e+02,1.76894363e+02,0
-1.19887695e+01,1.50344965e+02,1
1.71872244e+01,2.14399647e+02,1
-2.07144206e+02,1.58547178e+02,1
3.64583284e+02,1.74100262e+02,0
-1.25946528e+02,2.17402601e+02,1
3.74888492e+02,1.96080848e+02,0
4.63498636e+02,1.86308423e+02,0
4.89271028e+02,1.96627530e+02,0
4.12172167e+02,1.40379650e+02,0
4.03501593e+02,1.23330709e+02,0
-6.05358760e+01,1.81723300e+02,1
-6.42518882e+01,7.58652587e+01,1
4.08129741e+02,1.87450986e+02,0
3.81735785e+01,1.99366571e+02,1
-8.58480765e+01,2.41959801e+02,1
-3.67043520e+01,1.31359481e+02,1
-2.94653205e+01,1.23739575e+02,1
-8.98399620e+01,1.56144137e+02,1
-1.12103110e+02,2.66731862e+02,1
4.54180839e+02,2.03073403e+02,0
4.31695516e+02,1.49743520e+02,0
-4.59735293e+01,1.84856625e+02,1
-1.04628256e+02,2.28081827e+02,1
4.76201756e+02,1.58561768e+02,0
-2.29847894e+01,1.35219295e+02,1
-2.20982172e+02,2.70115698e+02,1
-3.99497228e+01,1.34311688e+02,1
-5.76058215e+01,1.20779510e+02,1
-1.25346243e+02,2.67222061e+02,1
5.47506309e+02,2.39572276e+02,0
-7.55044668e+01,1.15025357e+02,1
3.76614797e+02,1.84579474e+02,0
2.84524788e+02,1.25829518e+02,0
-7.09000052e+01,1.42943373e+02,1
1.41883178e+02,9.01754427e+01,1
-1.89588590e+02,2.07629944e+02,1
-4.40489729e+01,1.05877021e+02,1
-7.26287830e+01,2.72379188e+02,1
-2.13882597e+02,2.07848892e+02,1
-1.10217828e+01,1.93854796e+02,1
1.93055175e+01,1.45031628e+02,1
4.07333027e+02,1.87978444e+02,0
3.87129225e+02,1.87497658e+02,0
-1.49601595e+02,2.13970884e+02,1
5.63980667e+02,2.51609621e+02,0
-2.33895327e+02,1.99785807e+02,1
-9.83828764e+01,2.15507347e+02,1
-1.05988921e+02,2.55596815e+02,1
-1.86965889e+02,2.48360891e+02,1
4.64774689e+02,2.43308261e+02,0
3.83941479e+02,1.53459880e+02,0
4.51820695e+02,2.62955111e+02,0
4.07299089e+02,1.50189724e+02,0
5.09197175e+02,1.50129340e+02,0
4.00624350e+02,2.56303403e+02,0
3.65230521e+02,1.74727409e+02,0
-1.13740747e+02,2.06357951e+02,1
-1.06861290e+02,2.12578238e+02,1
5.29753324e+02,2.02152284e+02,0
-3.45857814e+01,2.40201061e+02,1
-1.42358459e+01,1.69092260e+02,1
-8.44756068e+01,1.45508217e+02,1
-5.08056962e+01,2.83464153e+02,1
-4.98152022e+01,8.40758365e+01,1
-1.13025831e+02,2.25890649e+02,1
-1.26205667e+02,1.93443494e+02,1
5.55128406e+01,8.13275255e+01,1
-1.21655986e+01,1.33388608e+02,1
4.14148125e+02,1.74377182e+02,0
-2.11801066e+02,1.69868736e+02,1
3.22731941e+02,1.48022766e+02,0
-1.48115512e+02,2.10412048e+02,1
4.09538565e+02,1.70806227e+02,0
4.75892305e+02,1.25134333e+02,0
4.38344285e+02,1.41611221e+02,0
4.68064447e+02,2.15830011e+02,0
-9.22961151e+01,1.79737250e+02,1
3.99414767e+02,1.78647311e+02,0
4.49525978e+02,1.65089497e+02,0
4.44678333e+02,1.67275526e+02,0
4.65385494e+02,2.48936100e+02,0
-3.40047552e+01,1.98647163e+02,1
4.30751932e+02,2.07832099e+02,0
3.37919881e+02,1.84082741e+02,0
-3.99295815e+01,1.92283798e+02,1
4.08411647e+02,2.28281520e+02,0
3.73042841e+02,2.28943199e+02,0
-1.58511900e+02,2.26425789e+02,1
4.63566204e+02,2.03151430e+02,0
5.58066059e+02,2.22982528e+02,0
4.26967542e+02,1.91669797e+02,0
8.66519508e+01,2.20302173e+02,1
-3.48218219e+01,1.60339852e+02,1
4.33451089e+02,2.26460950e+02,0
4.19752040e+02,2.55994765e+02,0
-4.91100051e+01,2.36144038e+02,1
4.66885155e+02,1.55666667e+02,0
3.86834295e+02,2.09247846e+02,0
-4.65799249e+01,1.55780138e+02,1
3.12582239e+02,1.74677730e+02,0
-1.68548064e+01,1.52841006e+02,1
3.82379960e+02,2.02177678e+02,0
3.35257886e+01,1.36323211e+02,1
5.33133398e+02,1.89136835e+02,0
3.21675375e+02,1.38279080e+02,0
3.00142630e+02,1.09696523e+02,0
