# x_1,x_2,Class_label
7.22268188e-01,-5.75719767e-01,1
7.11712301e-01,-4.31927717e-01,1
1.69866829e-01,1.06982514e+00,0
4.26967431e-01,9.30645699e-01,0
1.03738642e-01,3.37226766e-01,1
2.50177134e-01,-1.58881219e-01,1
-5.56286923e-01,5.57977568e-01,0
1.82337334e+00,4.48222899e-01,1
-7.47922881e-02,1.20731199e+00,0
1.71302299e+00,-6.87582603e-01,1
5.40932746e-02,-1.06670736e-01,1
1.88334671e+00,-2.26127467e-01,1
-5.07520175e-01,7.10527092e-01,0
2.56888025e-01,-9.02109270e-02,1
8.64549504e-01,5.61833538e-01,0
3.77969445e-01,7.36618585e-01,0
-5.64079008e-01,9.43818928e-01,0
1.79056068e+00,-9.01596134e-02,1
-6.58085671e-01,4.69242753e-01,0
-1.90881764e-01,1.17963081e+00,0
7.02035541e-01,5.45709421e-01,0
-8.78411842e-01,-8.32820393e-02,0
-8.75302733e-01,6.61894153e-01,0
4.12367118e-01,-2.15125166e-01,1
2.13835707e+00,4.92231345e-02,1
6.66400713e-01,7.32788902e-01,0
1.66118616e+00,-2.16917366e-02,1
1.06840413e+00,-3.34740353e-02,1
-1.36901508e-01,7.86235143e-01,0
-7.68627644e-01,4.05874891e-01,0
1.35385756e+00,-4.10517038e-01,1
-1.42001255e-01,8.18302607e-01,0
1.20768349e+00,3.83998513e-01,0
1.78433979e+00,2.66267352e-01,1
6.70359753e-02,-9.96251632e-02,1
-1.56110730e-01,8.83706593e-01,0
3.89794999e-01,-2.69324502e-01,1
3.78846290e-01,-2.94581409e-01,1
1.48874690e+00,-3.98696443e-01,1
1.74311374e+00,-6.80470295e-01,1
1.29178886e+00,-7.16993644e-01,1
-5.94286688e-01,7.24222243e-01,0
-2.25642531e-01,6.77977539e-02,1
-1.00973613e+00,5.50901428e-02,0
1.54052061e+00,-2.15928561e-01,1
7.40696709e-01,-5.67718191e-01,1
3.83362610e-01,4.07203747e-01,0
1.60208674e+00,-3.80134952e-01,1
8.32330972e-01,4.52911117e-01,0
1.78670020e+00,-7.88682532e-02,1
1.83913183e+00,-3.72930727e-01,1
1.70532098e+00,1.93499619e-01,1
1.90994244e+00,2.26839291e-01,1
-9.53634561e-01,5.24514197e-01,0
-5.85494737e-02,9.26505251e-01,0
-4.61637193e-01,7.12284293e-01,0
6.39693881e-01,5.66015171e-01,0
1.84481432e+00,-2.74398043e-01,1
2.72338329e-01,2.86028383e-01,1
2.48679432e+00,-3.07155293e-01,1
-6.78817084e-01,7.89621236e-01,0
1.82374727e+00,-6.50052535e-01,1
4.81190263e-02,1.05182998e+00,0
9.88324115e-01,7.48334732e-01,0
-8.84308193e-01,3.60036597e-01,0
2.11148843e+00,3.29840892e-01,1
1.06273571e+00,3.93848412e-01,0
4.14513664e-01,1.09164395e+00,0
7.91713197e-01,-7.59933626e-01,1
1.60270441e-01,1.07895966e+00,0
1.65956801e+00,2.18046455e-01,1
-7.98691990e-01,6.31817966e-01,0
1.19082936e+00,-1.54384877e-02,1
1.11207856e-01,7.10772162e-01,1
1.21796685e-01,-2.31046986e-01,1
1.13244378e+00,6.64533098e-01,0
4.51257702e-01,-3.74071758e-01,1
1.04082961e+00,-8.05754582e-01,1
9.38219942e-01,-1.16999037e-01,0
7.78434723e-01,6.80991153e-01,0
1.14750194e-01,9.42031864e-01,0
7.57853211e-01,-2.80539135e-01,1
-5.93273433e-01,5.67252863e-01,0
1.09858842e+00,-6.03643612e-01,1
9.15767254e-01,-6.29612886e-01,1
5.49828506e-02,-4.84067838e-01,1
-1.80651412e-02,1.83398248e-01,1
-5.73874658e-01,6.98662321e-01,0
1.55003678e+00,-2.49007864e-01,1
1.18483097e+00,-1.38875962e-01,1
1.77860157e+00,1.78672205e-01,1
-3.31455225e-01,8.12988526e-01,1
7.57811222e-01,1.13991494e+00,0
3.03000218e-01,9.01989560e-01,0
8.27967604e-01,-6.01832609e-01,1
2.14701648e+00,3.31390176e-01,1
3.49514837e-01,-2.27783821e-01,1
8.23449122e-01,-5.57143130e-01,1
3.47630582e-01,5.07168038e-02,1
-8.89247332e-02,2.58368428e-01,1
7.45616679e-01,-7.49473452e-01,1
5.94997915e-02,9.04484322e-01,0
1.11905476e+00,-6.66216826e-01,1
1.74712845e+00,3.23233119e-01,1
4.44886105e-01,-8.70194454e-01,1
-1.27897677e-01,1.71848273e-01,1
1.03821333e+00,-3.92820118e-01,1
1.69239038e+00,-3.79441263e-01,1
1.33089157e+00,-4.15150840e-01,1
3.31939104e-01,1.07413516e+00,0
-2.55985297e-01,9.32154345e-01,0
1.15124492e+00,-1.06481908e+00,1
1.86969997e+00,5.56694820e-02,1
-1.10231871e+00,1.29877334e-01,0
5.68384280e-01,5.98976666e-01,0
1.58833734e+00,4.09801930e-01,1
-2.61833676e-01,1.80944402e-01,1
1.03034076e+00,4.56817875e-01,0
1.62131326e+00,1.60819962e-01,1
2.90825533e-01,6.23398496e-01,0
8.38059536e-01,-6.52266270e-01,1
-1.56187793e-01,8.38573668e-01,0
1.17386234e+00,2.89512355e-01,0
8.82724159e-01,-8.11355332e-01,0
-1.59664249e-01,-8.50371199e-02,1
2.01105356e+00,4.86597125e-02,1
1.57325343e+00,-3.70660844e-01,1
1.00862882e+00,2.20614194e-01,0
-3.95646528e-01,5.88176055e-01,1
2.17524273e+00,3.44646511e-01,1
1.16503786e+00,5.08688927e-01,0
7.18379697e-01,4.47089976e-01,0
6.99092807e-01,-1.70343381e-01,1
1.87364449e-01,-4.95378856e-01,1
1.37079339e+00,6.99027650e-02,1
9.41118450e-01,-3.69903456e-01,1
1.71818925e+00,-4.25318046e-01,1
2.01109057e+00,1.50175231e-01,1
5.80696970e-01,7.05031691e-01,0
-7.77891680e-01,6.39687794e-01,0
2.02923645e+00,2.96367641e-02,1
1.37395845e+00,-3.64028219e-01,1
-9.58502287e-01,7.19339824e-01,0
-1.19909325e+00,3.50789510e-01,0
1.13032567e+00,-4.10376426e-01,1
1.96191801e-01,-1.52079470e-01,1
5.97392611e-02,8.72714638e-01,0
8.14530239e-02,1.15900813e-01,1
3.32099413e-01,7.39612176e-01,0
1.77521689e+00,-4.90133644e-01,1
-3.69286082e-02,4.00701221e-01,1
-2.61491529e-01,1.31372218e+00,0
1.99774861e+00,1.49156792e-02,1
1.28842721e+00,-5.57480795e-01,1
6.64814946e-01,6.46554610e-01,0
1.62365191e-01,1.05986792e+00,0
1.35879737e+00,-2.07657642e-01,1
1.40134894e+00,-5.16572560e-01,1
9.10209498e-01,-4.47852521e-01,1
7.79083721e-01,4.61960506e-01,0
-5.06937568e-02,-6.60135320e-02,1
1.12581566e+00,7.38203478e-01,0
6.54693170e-01,7.04678448e-01,0
8.88445496e-01,-6.57752706e-01,1
2.17328350e-01,-1.85661943e-01,1
-1.13422704e+00,6.01174344e-01,0
1.04196069e+00,-3.74906674e-01,0
-5.24797571e-01,7.12711941e-01,0
9.17857690e-01,-7.63876264e-01,1
-1.08295082e+00,1.89663792e-01,0
-3.18714149e-01,1.84922152e-01,1
2.86542155e-01,8.86137247e-02,1
-1.98698305e-01,4.90938892e-01,1
1.27123187e+00,-5.15394844e-01,1
7.64052822e-01,-5.42475534e-01,1
3.38116554e-02,8.85062576e-01,0
-4.23383668e-02,7.98133746e-01,1
1.94478104e+00,-2.04610441e-01,1
1.16508484e+00,-3.96614492e-01,1
-8.03352581e-01,3.41704800e-01,0
8.02780594e-02,8.95811272e-01,0
1.97594230e+00,3.79499482e-01,1
-1.67413940e-01,1.22918488e+00,0
3.66966370e-01,9.37597112e-01,0
5.00977809e-01,7.06471171e-01,0
2.38295460e-01,8.96157594e-01,0
1.85060933e+00,1.82533465e-01,1
6.37780789e-01,-3.68975787e-01,1
-1.06328019e-01,9.48245665e-01,0
2.08226235e+00,5.92615852e-01,1
1.43943766e-01,1.68883392e-01,1
8.75261050e-01,-4.27184813e-01,1
7.73830247e-01,-2.48869861e-01,1
3.36837180e-01,1.00153152e+00,0
-1.03602218e+00,2.45327644e-01,0
4.22577767e-01,7.88147622e-01,0
-7.40245346e-01,3.18369796e-01,0
-6.80344274e-03,9.68873954e-01,0
2.02089749e+00,1.42859407e-01,1
-1.17608239e+00,-1.90897129e-01,0
9.55077952e-01,-2.50903148e-01,1
-3.89640703e-01,9.31132513e-01,0
4.00548804e-01,-1.65217941e-01,1
2.40903810e+00,-1.68436153e-01,1
8.67672248e-01,-5.77998868e-01,1
2.33582235e-01,3.44008391e-01,1
1.27757695e+00,-5.59046916e-01,1
1.92582762e-01,5.23392184e-01,1
9.06496380e-01,-1.27588877e-01,0
1.55390435e+00,-1.15448993e-01,1
-3.89432289e-01,8.30445490e-01,0
-8.65605865e-01,5.86556918e-01,0
6.14530846e-01,-7.16917515e-01,1
-3.07421751e-01,1.19827903e+00,0
-1.05185778e+00,5.61260340e-01,0
2.27271133e-02,9.27771670e-01,0
-3.51072225e-02,-5.60435033e-02,1
3.54422825e-03,3.77680765e-01,1
2.42377130e-01,6.45275465e-01,0
-5.24652625e-01,1.18897744e+00,0
9.14233371e-01,2.77195040e-01,0
-6.32321445e-01,1.13126644e+00,0
7.91612313e-01,-4.06122598e-01,1
3.31837624e-01,-9.45117688e-02,1
3.40339653e-01,9.55137035e-01,0
-9.72107689e-01,-5.32940951e-01,0
1.41245902e+00,-6.89460819e-01,1
1.29648533e-01,4.16683553e-01,1
9.33260365e-01,3.53887148e-01,0
1.19565119e+00,-5.75716561e-01,1
-2.42485322e-01,-1.07656442e-01,1
7.51638253e-01,-3.04636313e-01,1
-9.54145065e-01,5.52277012e-02,0
9.17201596e-01,-7.17410114e-01,1
1.72671282e+00,-4.68689192e-02,1
1.13872842e+00,-1.48519995e-01,0
1.16071020e+00,4.21863755e-01,0
-2.12261880e-02,1.30202162e-01,1
1.19435152e+00,8.07701292e-03,1
-3.13985255e-01,4.24037802e-01,1
5.48982625e-01,1.02900141e+00,0
2.11248831e+00,-1.57253823e-02,1
-1.14061695e-01,1.10850286e+00,0
-1.29031328e+00,-2.14419318e-02,0
1.07649147e+00,3.07895278e-01,0
5.40195292e-01,-6.37187375e-01,1
6.24375697e-02,2.33172785e-01,1
4.27286224e-01,7.42794052e-01,0
4.07917462e-01,1.07282534e+00,0
-9.51363177e-01,2.66819297e-01,0
6.43839127e-02,1.21368275e+00,0
-6.90617208e-01,4.73925379e-01,0
-2.67532198e-01,1.35301828e+00,0
-9.54755048e-02,1.14453270e+00,0
9.14156657e-01,-5.54017287e-01,1
-1.15183741e+00,7.58079811e-01,0
-1.22755081e+00,4.53238080e-01,0
1.31372710e+00,-4.89617528e-01,1
9.96174611e-01,1.04496328e+00,0
9.35659827e-01,5.29119008e-01,0
6.27461975e-01,5.86585553e-01,0
8.73304555e-02,-2.73962911e-01,1
-3.32503185e-01,-1.52238650e-01,1
1.23372982e+00,-3.51538663e-01,1
7.20363271e-01,-3.43224273e-01,1
8.12701403e-01,5.10297587e-01,0
1.79132823e-01,1.11874236e-01,1
2.02920042e+00,3.89004797e-01,1
1.88607908e+00,2.13562197e-01,1
-2.08245473e-01,3.94674769e-01,1
1.44764580e+00,6.65108346e-01,1
-7.01490552e-01,9.39670586e-01,0
1.46945874e+00,1.43446726e-01,0
1.21044673e+00,3.94715149e-01,0
1.44450099e+00,3.49011736e-01,0
3.27110409e-01,8.79660712e-01,0
-6.15589649e-01,9.43953506e-01,0
-8.60237094e-01,7.34955022e-01,0
2.70765217e-02,-1.01289603e-01,1
3.36040993e-01,-4.71484303e-01,1
1.25580907e+00,-3.04740663e-01,1
-1.83293869e-01,1.07610581e+00,0
-8.54492307e-01,4.59471113e-01,0
-7.74777889e-01,5.78033915e-01,0
8.69768163e-01,1.93481722e-01,0
-3.89413425e-02,8.79729356e-01,0
6.22231464e-01,-4.79556293e-01,1
1.29010789e+00,4.42879767e-01,0
9.90678243e-01,-4.62861999e-01,1
1.03185987e+00,6.35579581e-01,0
1.34367527e+00,-3.52105989e-01,1
1.29998815e+00,-3.86465331e-01,1
3.51763520e-01,8.65443182e-01,0
-2.62052514e-01,4.16079509e-01,1
1.19134203e+00,-8.68917084e-01,1
-7.91975043e-01,-2.55297686e-01,0
-1.08233968e+00,1.48144812e-01,0
1.55494440e+00,-2.45588423e-01,1
4.24062482e-01,1.16892532e-01,1
6.78815609e-01,-6.43617485e-01,1
-4.01387866e-01,9.89591657e-01,0
6.63899531e-01,-5.93454736e-01,1
2.42399600e-01,8.28415502e-01,0
1.92020711e+00,1.64502891e-04,1
-2.96827144e-01,4.67438954e-01,1
1.18507733e+00,-6.60420363e-01,1
3.58021557e-01,5.94725043e-01,0
9.46098729e-01,-2.68846853e-01,1
1.29145545e+00,-7.38627381e-01,1
2.00639395e+00,-9.59289041e-02,1
3.92467630e-01,-2.96500093e-01,1
4.32268911e-01,-6.78770851e-01,1
6.18943745e-01,-4.40285892e-01,1
1.57940404e+00,-3.22951866e-01,1
5.19435370e-01,-2.23366081e-01,1
-1.12456778e+00,8.55131037e-02,0
-7.51630239e-01,9.51733887e-01,0
1.75773114e+00,-3.79983578e-01,1
-4.18658867e-01,1.18620972e+00,0
-1.10365671e+00,2.75274014e-01,0
8.42270475e-01,7.05196907e-01,0
1.23590313e+00,5.63215892e-01,0
-1.57955683e-01,9.28501549e-01,0
